zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype
25507347,FOR_SALE,House for sale,89 days,1690000,2710,624,1841200,679,6698,7917,sqft,5,5,"12282 Newport Ave, Santa Ana, CA 92705",12282 Newport Ave,Santa Ana,CA,92705,33.75702,-117.80302,KW The Lakes,false,,,https://photos.zillowstatic.com/fp/0854bccd993d89fd4c3a5fd46a54c0c9-p_e.jpg,https://www.zillow.com/homedetails/12282-Newport-Ave-Santa-Ana-CA-92705/25507347_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21511194,FOR_SALE,House for sale,1 days,896000,1612,556,923100,573,3339,0.37089072543617996,acres,3,2,"688 E 11th St, Pomona, CA 91766",688 E 11th St,Pomona,CA,91766,34.049473,-117.74355,JC Pacific Corp,false,,,https://photos.zillowstatic.com/fp/af728e817ed5505157f1875399ba0d4d-p_e.jpg,https://www.zillow.com/homedetails/688-E-11th-St-Pomona-CA-91766/21511194_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
51674662,FOR_SALE,House for sale,61 days,1250000,1752,713,,,4568,3000,sqft,3,3,"31 Wellington Pl, Aliso Viejo, CA 92656",31 Wellington Pl,Aliso Viejo,CA,92656,33.562077,-117.73226,Redfin,false,,,https://photos.zillowstatic.com/fp/4aa148ccb2f7d26b29a18095bdadac6c-p_e.jpg,https://www.zillow.com/homedetails/31-Wellington-Pl-Aliso-Viejo-CA-92656/51674662_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21583268,FOR_SALE,House for sale,71 days,400000,645,620,391700,607,2269,2504,sqft,1,1,"113 S Mountain Ave, Monrovia, CA 91016",113 S Mountain Ave,Monrovia,CA,91016,34.151085,-117.986565,Century 21 Village Realty,false,,,https://photos.zillowstatic.com/fp/1e6b0c6b19382c97c282a358c3e546b7-p_e.jpg,https://www.zillow.com/homedetails/113-S-Mountain-Ave-Monrovia-CA-91016/21583268_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
336477323,FOR_SALE,House for sale,8 days,7499000,8081,928,7373600,912,21810,4.67,acres,6,7,"1101 Cold Canyon Rd, Calabasas, CA 91302",1101 Cold Canyon Rd,Calabasas,CA,91302,34.08779,-118.68175,The Agency,false,,,https://photos.zillowstatic.com/fp/57d79bab24f685a29929fcf8f82dd2c1-p_e.jpg,https://www.zillow.com/homedetails/1101-Cold-Canyon-Rd-Calabasas-CA-91302/336477323_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20725174,FOR_SALE,House for sale,4 days,995000,2700,369,1064500,394,4463,8376,sqft,7,4,"8555 Marshall St, Rosemead, CA 91770",8555 Marshall St,Rosemead,CA,91770,34.075222,-118.08241,Your Home Sold Guaranteed Rlty,false,,,https://photos.zillowstatic.com/fp/7166892b9851064a7232da2c1b1aa90c-p_e.jpg,https://www.zillow.com/homedetails/8555-Marshall-St-Rosemead-CA-91770/20725174_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25473579,FOR_SALE,Townhouse for sale,6 days,824900,1234,668,839100,680,3722,2331,sqft,3,2,"2245 Beechnut Rd, Tustin, CA 92780",2245 Beechnut Rd,Tustin,CA,92780,33.724503,-117.80782,eXp Realty of California Inc,false,,,https://photos.zillowstatic.com/fp/83bb93db41e5810ab55a505f1ebdd268-p_e.jpg,https://www.zillow.com/homedetails/2245-Beechnut-Rd-Tustin-CA-92780/25473579_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25446162,FOR_SALE,House for sale,5 days,1175000,1852,634,,,4497,8175,sqft,4,2,"1924 N Baker St, Santa Ana, CA 92706",1924 N Baker St,Santa Ana,CA,92706,33.762604,-117.88277,Seven Gables Real Estate,false,,,https://photos.zillowstatic.com/fp/9da135bb897b43f80e79d95a0f29fa0f-p_e.jpg,https://www.zillow.com/homedetails/1924-N-Baker-St-Santa-Ana-CA-92706/25446162_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21085753,FOR_SALE,House for sale,11 days,785000,1581,497,819200,518,4405,6158,sqft,4,3,"112 S 2nd St, Montebello, CA 90640",112 S 2nd St,Montebello,CA,90640,34.00808,-118.1017,KELLER WILLIAMS COVINA,false,,,https://photos.zillowstatic.com/fp/f6586e8148e65c23d650754ae4101c52-p_e.jpg,https://www.zillow.com/homedetails/112-S-2nd-St-Montebello-CA-90640/21085753_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25384256,FOR_SALE,House for sale,7 days,1549900,2453,632,,,6083,0.2731864095500459,acres,4,3,"730 San Diego Ln, Placentia, CA 92870",730 San Diego Ln,Placentia,CA,92870,33.86863,-117.85684,Blue Lotus Realty,false,,,https://photos.zillowstatic.com/fp/8dab75426350eb81d2b6b9070782e313-p_e.jpg,https://www.zillow.com/homedetails/730-San-Diego-Ln-Placentia-CA-92870/25384256_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
64900077,FOR_SALE,House for sale,8 days,32998000,11888,2776,32762300,2756,102273,0.49602846648301196,acres,7,11,"9 Clear Water, Newport Coast, CA 92657",9 Clear Water,Newport Coast,CA,92657,33.58195,-117.83179,Coldwell Banker Realty,false,,,https://photos.zillowstatic.com/fp/0b929b1f984de0178de3547d650b140f-p_e.jpg,https://www.zillow.com/homedetails/9-Clear-Water-Newport-Coast-CA-92657/64900077_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
19877968,FOR_SALE,House for sale,20 days,1075000,1870,575,1076900,576,5237,9318,sqft,3,2,"5624 Faust Ave, Woodland Hills, CA 91367",5624 Faust Ave,Woodland Hills,CA,91367,34.172638,-118.61955,"Pinnacle Estate Properties, Inc.",false,,,https://photos.zillowstatic.com/fp/8660e801325f1ee3664013052a6beed0-p_e.jpg,https://www.zillow.com/homedetails/5624-Faust-Ave-Woodland-Hills-CA-91367/19877968_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25246597,FOR_SALE,House for sale,97 days,2995000,2781,1077,3089500,1111,8097,9344,sqft,4,3,"3011 Ceylon Rd, Costa Mesa, CA 92626",3011 Ceylon Rd,Costa Mesa,CA,92626,33.68104,-117.930565,"KASE Real Estate, Inc.",false,,,https://photos.zillowstatic.com/fp/a68d40b49fc14a7a7af318f3b874dab0-p_e.jpg,https://www.zillow.com/homedetails/3011-Ceylon-Rd-Costa-Mesa-CA-92626/25246597_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
21207538,FOR_SALE,House for sale,22 days,1225000,1778,689,1233000,693,4732,5536,sqft,4,3,"2531 N Studebaker Rd, Long Beach, CA 90815",2531 N Studebaker Rd,Long Beach,CA,90815,33.80224,-118.09966,"Better Homes, BHR Whittier Inc",false,,,https://photos.zillowstatic.com/fp/498294b81e73abd32c8eb6f1ca34a49f-p_e.jpg,https://www.zillow.com/homedetails/2531-N-Studebaker-Rd-Long-Beach-CA-90815/21207538_zpid/,"https://www.zillow.com/homes/for_sale/12_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
111422625,FOR_SALE,House for sale,3 days,1875000,1986,944,,,5369,0.6954545454545454,acres,4,3,"347 Las Riendas Dr, Fullerton, CA 92835",347 Las Riendas Dr,Fullerton,CA,92835,33.91515,-117.925934,Coastline Properties,false,,,https://photos.zillowstatic.com/fp/95a7630c047921802e190ee9e6456f68-p_e.jpg,https://www.zillow.com/homedetails/347-Las-Riendas-Dr-Fullerton-CA-92835/111422625_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20529422,FOR_SALE,House for sale,83 days,12500000,7560,1653,11602300,1535,30876,1.0481,acres,7,9,"10640 Taranto Way, Los Angeles, CA 90077",10640 Taranto Way,Los Angeles,CA,90077,34.097366,-118.45248,Coldwell Banker Realty,false,,,https://photos.zillowstatic.com/fp/866d1885ca7bed375b5808257057efa9-p_e.jpg,https://www.zillow.com/homedetails/10640-Taranto-Way-Los-Angeles-CA-90077/20529422_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
442373584,FOR_SALE,Multi-family home for sale,1 days,1395000,2318,602,,,,6534,sqft,5,4,"12532 Cay St #12532, Tustin, CA 92780",12532 Cay St #12532,Tustin,CA,92780,33.753254,-117.80381,"Paul Kott Realtors, Inc.",false,,,https://photos.zillowstatic.com/fp/ac486a2ddf6cf365434bb143ffcb99b4-p_e.jpg,https://www.zillow.com/homedetails/12532-Cay-St-12532-Tustin-CA-92780/442373584_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
125121360,FOR_SALE,House for sale,4 days,5295000,4416,1199,5291700,1198,13513,7362,sqft,5,6,"4682 Oceanridge Dr, Huntington Beach, CA 92649",4682 Oceanridge Dr,Huntington Beach,CA,92649,33.709064,-118.04687,Luxe Real Estate,false,,,https://photos.zillowstatic.com/fp/f0a9f766931f55240667b7cea4047c21-p_e.jpg,https://www.zillow.com/homedetails/4682-Oceanridge-Dr-Huntington-Beach-CA-92649/125121360_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20803933,FOR_SALE,Condo for sale,1 days,655000,1220,537,,,,1.5053,acres,2,2,"1940 N Highland Ave APT 2, Los Angeles, CA 90068",1940 N Highland Ave APT 2,Los Angeles,CA,90068,34.10628,-118.33685,"Real Brokerage Technologies, Inc.",false,,,https://photos.zillowstatic.com/fp/3c9cacdebce7979046490674c3417e85-p_e.jpg,https://www.zillow.com/homedetails/1940-N-Highland-Ave-APT-2-Los-Angeles-CA-90068/20803933_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20575655,FOR_SALE,House for sale,0,898000,1448,620,,,3191,4164.336,sqft,2,1,"4215 S Norton Ave, Los Angeles, CA 90008",4215 S Norton Ave,Los Angeles,CA,90008,34.007927,-118.332664,Keyholder Estate,false,,,https://photos.zillowstatic.com/fp/31b075c45682b3a314a50dc47c17a9ff-p_e.jpg,https://www.zillow.com/homedetails/4215-S-Norton-Ave-Los-Angeles-CA-90008/20575655_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20585416,FOR_SALE,House for sale,1 days,1200000,1296,926,1221500,943,4330,5304,sqft,2,1,"3511 S Norton Ave, Los Angeles, CA 90018",3511 S Norton Ave,Los Angeles,CA,90018,34.02437,-118.33304,ALIGN HOMES,false,,,https://photos.zillowstatic.com/fp/d1c44e0809098df51fb6bcfd88aeb7dd-p_e.jpg,https://www.zillow.com/homedetails/3511-S-Norton-Ave-Los-Angeles-CA-90018/20585416_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25198775,FOR_SALE,House for sale,120 days,5899000,5626,1049,5477900,974,12825,0.9,acres,5,5,"11821 Highview Dr, Santa Ana, CA 92705",11821 Highview Dr,Santa Ana,CA,92705,33.753227,-117.78514,,false,,,https://photos.zillowstatic.com/fp/789974a0d26ce3953c34231d3a306e34-p_e.jpg,https://www.zillow.com/homedetails/11821-Highview-Dr-Santa-Ana-CA-92705/25198775_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
25448305,FOR_SALE,House for sale,5 days,799000,1376,581,812500,590,3671,1150,sqft,3,3,"14690 Holt Ave, Tustin, CA 92780",14690 Holt Ave,Tustin,CA,92780,33.750607,-117.813705,Realty One Group West,false,,,https://photos.zillowstatic.com/fp/154630fdbe3158870c790fd732853402-p_e.jpg,https://www.zillow.com/homedetails/14690-Holt-Ave-Tustin-CA-92780/25448305_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
20596041,FOR_SALE,House for sale,1 days,900000,1256,717,944900,752,3433,5481,sqft,2,1,"2123 S Harcourt Ave, Los Angeles, CA 90016",2123 S Harcourt Ave,Los Angeles,CA,90016,34.0364,-118.34419,Care 4 U Realty,false,,,https://photos.zillowstatic.com/fp/e2f398b82373bd9ac984e042198a4b9d-p_e.jpg,https://www.zillow.com/homedetails/2123-S-Harcourt-Ave-Los-Angeles-CA-90016/20596041_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
83252793,FOR_SALE,Townhouse for sale,1 days,779999,1404,556,790000,563,3427,1405,sqft,2,3,"230 E Jeanette Ln, Santa Ana, CA 92705",230 E Jeanette Ln,Santa Ana,CA,92705,33.77391,-117.864975,Compass,false,,,https://photos.zillowstatic.com/fp/a690dc219735d044626f2d8bb0b7cba1-p_e.jpg,https://www.zillow.com/homedetails/230-E-Jeanette-Ln-Santa-Ana-CA-92705/83252793_zpid/,"https://www.zillow.com/homes/for_sale/13_p/?userPosition=-117.9582464,33.882112&userPositionBounds=33.887112,-117.9532464,33.877112,-117.96324639999999&currentLocationSearch=true&searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.7089681886976%2C%22east%22%3A-117.65290739768197%2C%22south%22%3A33.4894499365866%2C%22north%22%3A34.17844338310795%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%7D%2C%22isListVisible%22%3Atrue%7D",,,,,,,,,,,,,
